NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2841,21.087433,0.08179918,20.074589,0.088820584,20.232363,0.15485531,9783.204,2001.1458,318.24324090398505,-1.2345275412491772
2842,21.423933,0.10943798,21.303436,0.12923571,21.240744,0.14593488,10462.777,1985.8263,318.1394130132178,-1.2368400426247508
2843,22.003658,0.18128137,20.98181,0.16317557,22.129011,0.22043373,3729.4834,1990.049,319.168259027744,-1.2362894674554192
2844,20.92698,0.07176378,20.727266,0.09329003,20.700994,0.1403324,4224.715,1992.2745,319.09258560566445,-1.2359560978077053
2845,21.873484,0.1616255,21.792759,0.23219977,21.70848,0.2869607,1922.2484,1986.9806,319.444402041831,-1.2367156788173075
2846,19.825003,0.03005788,19.647118,0.03761625,19.55895,0.04955654,8438.031,1999.833,318.448772862868,-1.234770717881513
2847,21.218323,0.09177813,20.28158,0.11165242,20.453764,0.11266516,9570.714,1993.3627,318.27570660966853,-1.23572424176882
2848,14.837843,0.0019166616,14.497572,0.0017291222,14.497572,0.0017291222,9961.387,2056.1326,318.21601831825393,-1.2261212593779058
2849,20.24095,0.04126847,20.057032,0.056267533,20.042978,0.072975665,3586.7937,1996.4425,319.1900623914526,-1.2353104515635163
2850,21.84098,0.15719569,21.880564,0.16465047,21.740742,0.24052179,2059.539,1990.2454,319.4234249070826,-1.2362211999424286
2851,20.523748,0.05155648,19.922304,0.06518602,19.964947,0.06517284,9641.91,1994.8209,318.26482863762413,-1.2354989301549786
2852,19.231512,0.019746924,19.013699,0.02448109,18.971365,0.028338948,4305.947,2002.571,319.08017290014953,-1.234384062426604
2853,17.203749,0.0060260855,16.916748,0.0063658166,16.916748,0.0063658166,5042.337,2019.7964,318.967648174133,-1.2317579815875523
2854,19.634966,0.02620685,19.383072,0.033899244,19.306896,0.03860912,4175.7363,2002.9015,319.10006968208177,-1.2343321273104282
2855,21.99495,0.18003301,21.94609,0.24630311,21.873707,0.32893857,8036.548,1990.9052,318.51011885516374,-1.236144179064583
2856,20.244505,0.04135854,20.063808,0.05226224,20.024338,0.060568206,5909.025,2002.121,318.8352126644908,-1.2344583465768713
2857,16.620401,0.004491229,16.336039,0.004565483,16.336039,0.004565483,6901.943,2032.175,318.68348943894347,-1.2298592827048855
2858,22.01223,0.18265995,22.140251,0.20718315,22.348242,0.46197915,10421.715,1991.7983,318.1456866804609,-1.2359295878511576
