NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
8776,19.297382,0.025324633,19.156794,0.034698106,19.119007,0.039951652,470.6352,3395.9404,319.4637025005875,-0.8635151238667753
8777,18.837626,0.017859088,18.69287,0.022939332,18.653164,0.03153188,309.3671,3395.5654,319.4883408734852,-0.8635686845307544
8778,14.196662,0.0013503549,13.951537,0.0012890853,13.951537,0.0012890853,43.93952,3459.1375,319.52889083191474,-0.8538504193508833
8779,16.978086,0.005420716,16.785168,0.006243947,16.785168,0.006243947,2127.1206,3412.1602,319.2106157580011,-0.8610664282215151
8780,21.264233,0.1342428,20.794825,0.16518766,21.073427,0.16176774,430.895,3389.7212,319.46977410126283,-0.8644643096608052
8781,19.906786,0.041404095,18.450748,0.04618765,17.95532,0.042720504,52.56193,3406.979,319.5275746072766,-0.8618187536228523
8782,20.013968,0.04533054,15.009582,0.006755395,99.0,99.0,4485.9253,3618.0815,318.85020696926864,-0.8296189951723
8783,20.046501,0.046484135,19.01714,0.06425451,19.160852,0.05852342,7445.5015,3398.2136,318.3980123518073,-0.863177162510844
8784,21.885715,0.23312655,21.850609,0.2901827,21.468126,0.24231096,2333.4287,3387.733,319.179094103907,-0.8648007644109232
8785,18.973944,0.019804215,18.691317,0.02738581,18.687727,0.03325204,8778.492,3400.5354,318.19436143810566,-0.8627902924842225
8786,19.190376,0.023308177,19.076315,0.029088859,19.03113,0.031548705,8713.632,3395.6335,318.2042701050332,-0.8635409140701196
8787,19.103958,0.021789921,18.929977,0.030745892,18.908325,0.033826098,3933.7852,3398.5269,318.9345705936721,-0.8631619311833978
8788,21.643867,0.18840188,21.548283,0.15649043,21.634665,0.23247443,463.17905,3389.2214,319.46484177314466,-0.864541428687748
8789,21.68943,0.19612332,21.760315,0.35850948,21.78991,0.35797003,2065.7722,3386.6216,319.21998942788395,-0.8649672942706427
8790,21.546724,0.172105,21.304,0.24596867,21.289623,0.27463272,545.61945,3391.2957,319.4522465016032,-0.8642263821546573
8791,21.591473,0.17988397,21.613049,0.25069082,21.109634,0.24648309,8223.31,3389.0776,318.27917865433824,-0.8645553948420502
8792,21.440348,0.15659003,20.953337,0.19392842,21.041088,0.20549344,1368.7191,3391.0076,319.32649068536205,-0.8642866770914024
8793,18.122816,0.010865264,17.971079,0.013560198,17.935104,0.016103303,4351.7163,3402.7166,318.8707130606335,-0.86252195175514
8794,21.479794,0.1620858,21.376177,0.19780381,21.121552,0.24472685,8348.645,3390.23,318.2600305336778,-0.8643761595336416
8795,20.501146,0.06848863,20.318537,0.08524683,20.312464,0.11460957,7559.5195,3392.542,318.38059232187453,-0.8640412774316858
